"Year","Provider Type","Provider","Provider (detailed)","Provider Code","Agency Code","Extending Agency","CRS Identification N°","Donor project N°","Recipient","Recipient Code","Recipient Region","Recipient Income Group (OECD Classification)","Concessionality","Climate objective (applies to Rio-marked data only) or climate component","Adaptation objective (applies to Rio-marked data only)","Mitigation objective (applies to Rio-marked data only)","Adaptation-related development finance - Commitment - Current USD thousand","Adaptation-related development finance - Commitment - 2019 USD thousand","Mitigation-related development finance - Commitment - Current USD thousand","Mitigation-related development finance - Commitment - 2019 USD thousand","Overlap - Commitment - Current USD thousand","Overlap - Commitment - 2019 USD thousand","Climate-related development finance - Commitment - Current USD thousand","Climate-related development finance - Commitment - 2019 USD thousand","Channel of Delivery Code","Channel of Delivery","Purpose Code","Sector (detailed)","Sub-sector","Development Cooperation Modality","Financial Instrument","Type of Finance","Project Title","Description","Coal-related Financing","Share of the underlying commitment, % (when available)","Gender","ID"
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015002982","PPY MEX 1405","Mexico",358,"Caribbean & Central America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,27.0878533231474,24.5957950688718,0,0,27.0878533231474,24.5957950688718,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"USING UK EXPERTISE TO REDUCE CARBON EMISSIONS","Provision through the Carbon Trust technical assistance through a tailored framework designed to facilitate Mexican state governments in strategically implementing energy efficiency measures across their estate and then credibly leading state-wide carbon",NA,1,NA,7080
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015002999","PPY CHN 1562","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,27.624140565317,25.0827443648938,0,0,27.624140565317,25.0827443648938,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"REDUCING CLIMATE CHANGE THROUGH CHINA'S NATIONAL EMISSIONS TRADING SCHEME","This project will produce recommendations for Chinese policy makers on how Carbon Capture, Utilisation and Storage projects can be included in China's national emissions trading scheme (ETS).",NA,1,NA,7082
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003066","PAP AUTCNF 002165","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,30.2521008403361,27.4689346473948,0,0,30.2521008403361,27.4689346473948,TRUE,NA,41082,"IV.1. General Environment Protection","Environmental research","C01","Grant",110,"VISIT BY CHINA'S NATIONAL EXPERT COMMITTEE ON CLIMATE CHANGE TO THE UK","This project aims to demonstrate how the UK has achieved political and public consensus in support of limiting global temperature increase to <2?C.",NA,1,NA,7085
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003076","PPY CHN 1464","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,30.5576776165011,27.7463986337321,0,0,30.5576776165011,27.7463986337321,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SHARING UK EXPERTISE TO CREATE FRAMEWORKS TO MEASURE THE IMPACT OF CARBON PRICING.","This project will support low carbon growth. By 2016, the National Development and Reform Commission (NDRC) will be well positioned on projection of carbon emissions abatement costs in China, strengthening their role in developing the national carbon mar",NA,1,NA,7086
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003083","PPY CHN 1449","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,30.5958747135218,27.7810816320243,0,0,30.5958747135218,27.7810816320243,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CONTRIBUTING TO A FEASIBILITY STUDY OF AN INTEGRATED CARBON CAPTURE USE & STORAGE PROJECT IN GUANGDONG","This project aims to support green growth by promoting a step forward for the million tonne scale per year integrated Carbon Capture Use and Storage (CCUS) demonstration in South China by undertaking a preliminary technical pre-feasibility study.",NA,1,NA,7088
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003093","PAP VNH 002160","Viet Nam",769,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,30.838808250573,28.0016655011624,0,0,30.838808250573,28.0016655011624,TRUE,NA,41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"STRENGTHENING VIETNAMESE PUBLIC ENGAGEMENT VIA THE MEDIA ON CLIMATE CHANGE ISSUES","This project aims to support the campaign to improve Vietnamese media's awareness and understanding of climate change issues in the run-up to the Conference of the Parties 2021, leading to improved quality of journalism on climate change and greater publ",NA,1,NA,7089
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003117","PAM AS14 BRB 000002","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Principal","Significant",31.7142857142857,0,31.7142857142857,0,31.7142857142857,28.7965998220189,31.7142857142857,28.7965998220189,TRUE,NA,41081,"IV.1. General Environment Protection","Environmental education/training","C01","Grant",110,"PROMOTING CARBON REDUCTION IN BRAZIL","This project promotes policy and technical  debates around different perspectives for carbon pricing mechanisms as a means to reduce GHG emissions, through seminars and academic exchanges between Brazilian and UK experts.",NA,1,NA,7091
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003128","PPY BRA 1401.1","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,32.1619556913675,29.203084562003,0,0,32.1619556913675,29.203084562003,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"GREEN FISCAL POLICY IN BRAZIL","This project is designed to support the development of greener Brazilian fiscal policy, by eliminating perverse subsidies for pollutant activities and creating incentives for green economic business.",NA,1,NA,7092
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003132","PPY BRA 1402.2","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,32.3605805958747,29.3834361531223,0,0,32.3605805958747,29.3834361531223,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CRITICAL TECHNOLOGY SUPPORT IN BRAZIL","A project to provide support for Brazil's Innovation Agency via putting policy in place to increase long term competitiveness and prosperity, by promoting critical technologies on energy and clean tech.",NA,1,NA,7093
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003141","PPY CHN 1446","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,32.7715813598167,29.756625214746,0,0,32.7715813598167,29.756625214746,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORT FOR ESTABLISHING  THE LOW-CARBON DEVELOPMENT FUND IN GUANGDONG PROVINCE.","This project aims to support green growth; by May 2015 Guangdong Government should establish a Low-carbon Development Fund which can best support enterprises to participate in Guangdong ETS, including UK expertise on financial mechanisms for industrial u",NA,1,NA,7094
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003154","PAP AUTCNF 002167","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,33.2880061115355,30.2255393516561,0,0,33.2880061115355,30.2255393516561,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING SUSTAINABILITY AND BETTER REGULATION IN SICHUAN'S ENERGY DIVERSIFICATION","This project aims to promote sustainability and better regulation in shale gas development in Sichuan, China's biggest shale gas province, within a policy framework cascaded through a workshop.  This will help reduce dirty coal usage in the energy sector",NA,1,NA,7097
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003242","PPY BRA 1403","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,37.1673032849503,33.7479446582083,0,0,37.1673032849503,33.7479446582083,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"GREENING CREDITS IN BRAZIL","This project will help develop green finance in Brazil, by supporting the Brazilian Climate Fund (Fundo Clima) to account for and report greenhouse gas emission reductions from the specific projects.",NA,1,NA,7101
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003319","PPY CHN 1495","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Principal","Not targeted/Not screened",39.903743315508,36.2326346558591,0,0,0,0,39.903743315508,36.2326346558591,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SHARING UK EXPERTISE OF GREEN HOUSE GAS EMISSIONS REDUCTION LEGISLATION","This project will support low carbon growth by pushing the key Chinese government ministry responsible for writing and implementing China's laws to support an ambitious carbon emissions reduction law, which will help to decrease greenhouse gas emissions",NA,1,NA,7105
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003333","PPY CHN 1437","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,40.4736440030558,36.7501049903782,0,0,40.4736440030558,36.7501049903782,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"CREATING A FRAMEWORK FOR NATURAL GAS PLANNING AND OIL AND GAS REFORM IN CHINA, FOR THE 13TH FIVE YEAR PLAN.","This project aims to support clean energy. By 2015, the government will propose a natural gas development plan and system reform route applicable to China's current oil & gas industry which will feed into the 13th Five Year Plan.",NA,1,NA,7106
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003344","PPY CHN 1526","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,40.7639419404125,37.0136957773986,0,0,40.7639419404125,37.0136957773986,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROVIDE UK EXPERTISE ON REDUCING EMISSIONS AND IMPROVING AIR QUALITY IN JINAN CITY , CHINA","Use UK expertise to help Jinan city develop and implement policies to improve air quality by combining local and national initiatives.",NA,1,NA,7107
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003345","PPY SEA 1510","Indonesia",738,"Far East Asia","LMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,40.7654698242934,37.0150830973303,0,0,40.7654698242934,37.0150830973303,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING LOW CARBON DEVELOPMENT IN INDONESIA","This project will promote public knowledge and engagement in the green economy debate in Indonesia.  The project will use the Indonesia 2050 pathway calculator as the basis for future policy discussions on energy and will work towards an increased public",NA,1,NA,7108
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003351","PPY CHN 1517","China (People's Republic of)",730,"Far East Asia","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,40.9915966386555,37.2204064472199,0,0,40.9915966386555,37.2204064472199,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"PROMOTING ENVIRONMENTAL PROTECTION IN CHINA THROUGH THE RECOVERY AND USE OF ABANDONED MINE METHANE","This project will advise the National Energy Administration in the development of incentive policies on abandoned mine methane recovery and utilization.",NA,1,NA,7109
2015,"DAC member","United Kingdom","United Kingdom",12,3,"Foreign & Commonwealth Office","2015003373","PPY BRA 1412","Brazil",431,"South America","UMICs","Concessional and developmental","Principal","Not targeted/Not screened","Principal",0,0,42.096256684492,38.2234387578293,0,0,42.096256684492,38.2234387578293,TRUE,NA,41010,"IV.1. General Environment Protection","Environmental policy and administrative management","C01","Grant",110,"SUPPORTING IMPLEMENTATION OF THE MOBILITY LAW","To support at least 3 Brazilian cities in adopting Mobility Plans focusing on low carbon development, using major sporting  events as a catalyst.",NA,1,NA,7111
